date,year,decade,home_team,away_team,home_team_code,away_team_code,home_score,away_score,match_result,matchday_name,round,type,match_attendance,stadium_country_code,stadium_capacity
1995-03-29,1995,1990,Cyprus,Denmark,CYP,DEN,1.0,1.0,D,1,PRELIMINARY,GROUP_STAGE,7261.0,CYP,13000.0
1995-03-29,1995,1990,Georgia,Germany,GEO,GER,0.0,2.0,A,1,PRELIMINARY,GROUP_STAGE,75000.0,GEO,44000.0
1995-03-29,1995,1990,Russia,Scotland,RUS,SCO,0.0,0.0,D,1,PRELIMINARY,GROUP_STAGE,13939.0,RUS,81015.0
1995-03-29,1995,1990,Bulgaria,Wales,BUL,WAL,3.0,1.0,H,1,PRELIMINARY,GROUP_STAGE,60000.0,BUL,43230.0
1995-03-29,1995,1990,Lithuania,Croatia,LTU,CRO,0.0,0.0,D,1,PRELIMINARY,GROUP_STAGE,9500.0,LTU,14970.0
1995-03-29,1995,1990,Romania,Poland,ROU,POL,2.0,1.0,H,1,PRELIMINARY,GROUP_STAGE,13480.0,ROU,28465.0
1995-03-29,1995,1990,Israel,France,ISR,FRA,0.0,0.0,D,1,PRELIMINARY,GROUP_STAGE,39000.0,ISR,11000.0
1995-03-29,1995,1990,Czechia,Belarus,CZE,BLR,4.0,2.0,H,1,PRELIMINARY,GROUP_STAGE,4981.0,CZE,17372.0
1995-03-29,1995,1990,Albania,Moldova,ALB,MDA,3.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,8500.0,ALB,16147.0
1995-03-29,1995,1990,Republic of Ireland,Northern Ireland,IRL,NIR,1.0,1.0,D,1,PRELIMINARY,GROUP_STAGE,32700.0,IRL,23574.0
1995-03-29,1995,1990,Austria,Latvia,AUT,LVA,5.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,5262.0,AUT,5273.0
1995-04-25,1995,1990,Poland,Israel,POL,ISR,4.0,3.0,H,1,PRELIMINARY,GROUP_STAGE,5500.0,POL,24563.0
1995-04-26,1995,1990,Denmark,FYR Macedonia,DEN,MKD,1.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,38888.0,DEN,38052.0
1995-04-26,1995,1990,Lithuania,Italy,LTU,ITA,0.0,1.0,A,1,PRELIMINARY,GROUP_STAGE,15000.0,LTU,14970.0
1995-04-26,1995,1990,Latvia,Northern Ireland,LVA,NIR,0.0,1.0,A,1,PRELIMINARY,GROUP_STAGE,1560.0,LVA,4041.0
1995-04-26,1995,1990,Belarus,Malta,BLR,MLT,1.0,1.0,D,1,PRELIMINARY,GROUP_STAGE,6915.0,BLR,21491.0
1995-04-26,1995,1990,Georgia,Albania,GEO,ALB,2.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,20000.0,GEO,44000.0
1995-04-26,1995,1990,Estonia,Ukraine,EST,UKR,0.0,1.0,A,1,PRELIMINARY,GROUP_STAGE,1700.0,EST,5000.0
1995-04-26,1995,1990,Azerbaijan,Romania,AZE,ROU,1.0,4.0,A,1,PRELIMINARY,GROUP_STAGE,372.0,TUR,24783.0
1995-04-26,1995,1990,Armenia,Spain,ARM,ESP,0.0,2.0,A,1,PRELIMINARY,GROUP_STAGE,40000.0,ARM,54208.0
1995-04-26,1995,1990,Germany,Wales,GER,WAL,1.0,1.0,D,1,PRELIMINARY,GROUP_STAGE,43000.0,GER,43500.0
1995-04-26,1995,1990,Moldova,Bulgaria,MDA,BUL,0.0,3.0,A,1,PRELIMINARY,GROUP_STAGE,16000.0,MDA,7687.0
1995-04-26,1995,1990,Switzerland,Türki̇ye,SUI,TUR,1.0,2.0,A,1,PRELIMINARY,GROUP_STAGE,24000.0,SUI,30173.0
1995-04-26,1995,1990,Austria,Liechtenstein,AUT,LIE,7.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,5700.0,AUT,5273.0
1995-04-26,1995,1990,Greece,Russia,GRE,RUS,0.0,3.0,A,1,PRELIMINARY,GROUP_STAGE,29616.0,GRE,28172.0
1995-04-26,1995,1990,Faroe Islands,Finland,FRO,FIN,0.0,4.0,A,1,PRELIMINARY,GROUP_STAGE,1338.0,FRO,2000.0
1995-04-26,1995,1990,Hungary,Sweden,HUN,SWE,1.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,8300.0,HUN,25311.0
1995-04-26,1995,1990,Norway,Luxembourg,NOR,LUX,5.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,15124.0,NOR,27184.0
1995-04-26,1995,1990,San Marino,Scotland,SMR,SCO,0.0,2.0,A,1,PRELIMINARY,GROUP_STAGE,1484.0,SMR,4798.0
1995-04-26,1995,1990,Belgium,Cyprus,BEL,CYP,2.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,17703.0,BEL,20144.0
1995-04-26,1995,1990,Croatia,Slovenia,CRO,SVN,2.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,14059.0,CRO,25074.0
1995-04-26,1995,1990,Czechia,Netherlands,CZE,NED,3.0,1.0,H,1,PRELIMINARY,GROUP_STAGE,21500.0,CZE,18349.0
1995-04-26,1995,1990,Republic of Ireland,Portugal,IRL,POR,1.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,33500.0,IRL,23574.0
1995-04-26,1995,1990,France,Slovakia,FRA,SVK,4.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,23910.0,FRA,35291.0
1995-05-06,1995,1990,Russia,Faroe Islands,RUS,FRO,3.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,5024.0,RUS,81015.0
1995-05-10,1995,1990,Armenia,FYR Macedonia,ARM,MKD,2.0,2.0,D,1,PRELIMINARY,GROUP_STAGE,12500.0,ARM,54208.0
1995-05-25,1995,1990,Faroe Islands,San Marino,FRO,SMR,3.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,3450.0,FRO,2000.0
1995-06-01,1995,1990,Sweden,Iceland,SWE,ISL,1.0,1.0,D,1,PRELIMINARY,GROUP_STAGE,25676.0,SWE,35572.0
1995-06-03,1995,1990,Liechtenstein,Republic of Ireland,LIE,IRL,0.0,0.0,D,1,PRELIMINARY,GROUP_STAGE,4500.0,LIE,500.0
1995-06-03,1995,1990,Portugal,Latvia,POR,LVA,3.0,2.0,H,1,PRELIMINARY,GROUP_STAGE,26619.0,POR,47327.0
1995-06-07,1995,1990,Northern Ireland,Latvia,NIR,LVA,1.0,2.0,A,1,PRELIMINARY,GROUP_STAGE,6935.0,NIR,18434.0
1995-06-07,1995,1990,Wales,Georgia,WAL,GEO,0.0,1.0,A,1,PRELIMINARY,GROUP_STAGE,8241.0,WAL,0.0
1995-06-07,1995,1990,Spain,Armenia,ESP,ARM,1.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,12000.0,ESP,59268.0
1995-06-07,1995,1990,Faroe Islands,Scotland,FRO,SCO,0.0,2.0,A,1,PRELIMINARY,GROUP_STAGE,3881.0,FRO,2000.0
1995-06-07,1995,1990,Luxembourg,Czechia,LUX,CZE,1.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,1630.0,LUX,8022.0
1995-06-07,1995,1990,FYR Macedonia,Belgium,MKD,BEL,0.0,5.0,A,1,PRELIMINARY,GROUP_STAGE,,MKD,32483.0
1995-06-07,1995,1990,Norway,Malta,NOR,MLT,2.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,15180.0,NOR,27184.0
1995-06-07,1995,1990,San Marino,Russia,SMR,RUS,0.0,7.0,A,1,PRELIMINARY,GROUP_STAGE,1437.0,SMR,4798.0
1995-06-07,1995,1990,Denmark,Cyprus,DEN,CYP,4.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,40199.0,DEN,38052.0
1995-06-07,1995,1990,Belarus,Netherlands,BLR,NED,1.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,22000.0,BLR,21491.0
1995-06-07,1995,1990,Romania,Israel,ROU,ISR,2.0,1.0,H,1,PRELIMINARY,GROUP_STAGE,18575.0,ROU,28465.0
1995-06-07,1995,1990,Moldova,Albania,MDA,ALB,2.0,3.0,A,1,PRELIMINARY,GROUP_STAGE,7000.0,MDA,7687.0
1995-06-07,1995,1990,Lithuania,Slovenia,LTU,SVN,2.0,1.0,H,1,PRELIMINARY,GROUP_STAGE,4000.0,LTU,14970.0
1995-06-07,1995,1990,Poland,Slovakia,POL,SVK,5.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,9515.0,POL,24563.0
1995-06-07,1995,1990,Bulgaria,Germany,BUL,GER,3.0,2.0,H,1,PRELIMINARY,GROUP_STAGE,44208.0,BUL,43230.0
1995-06-11,1995,1990,Iceland,Hungary,ISL,HUN,2.0,1.0,H,1,PRELIMINARY,GROUP_STAGE,3828.0,ISL,9767.0
1995-06-11,1995,1990,Finland,Greece,FIN,GRE,2.0,1.0,H,1,PRELIMINARY,GROUP_STAGE,10518.0,FIN,36251.0
1995-06-11,1995,1990,Ukraine,Croatia,UKR,CRO,1.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,21000.0,UKR,68000.0
1995-06-11,1995,1990,Estonia,Slovenia,EST,SVN,1.0,3.0,A,1,PRELIMINARY,GROUP_STAGE,1100.0,EST,5000.0
1995-06-11,1995,1990,Republic of Ireland,Austria,IRL,AUT,1.0,3.0,A,1,PRELIMINARY,GROUP_STAGE,33000.0,IRL,23574.0
1995-08-15,1995,1990,Liechtenstein,Portugal,LIE,POR,0.0,7.0,A,1,PRELIMINARY,GROUP_STAGE,3500.0,LIE,500.0
1995-08-16,1995,1990,Scotland,Greece,SCO,GRE,1.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,33910.0,SCO,51824.0
1995-08-16,1995,1990,Iceland,Switzerland,ISL,SUI,0.0,2.0,A,1,PRELIMINARY,GROUP_STAGE,8387.0,ISL,9767.0
1995-08-16,1995,1990,France,Poland,FRA,POL,1.0,1.0,D,1,PRELIMINARY,GROUP_STAGE,40426.0,FRA,47926.0
1995-08-16,1995,1990,Norway,Czechia,NOR,CZE,1.0,1.0,D,1,PRELIMINARY,GROUP_STAGE,22000.0,NOR,27184.0
1995-08-16,1995,1990,Latvia,Austria,LVA,AUT,3.0,2.0,H,1,PRELIMINARY,GROUP_STAGE,2600.0,LVA,4041.0
1995-08-16,1995,1990,Azerbaijan,Slovakia,AZE,SVK,0.0,1.0,A,1,PRELIMINARY,GROUP_STAGE,200.0,TUR,24783.0
1995-08-16,1995,1990,Armenia,Denmark,ARM,DEN,0.0,2.0,A,1,PRELIMINARY,GROUP_STAGE,22000.0,ARM,54208.0
1995-08-16,1995,1990,Estonia,Lithuania,EST,LTU,0.0,1.0,A,1,PRELIMINARY,GROUP_STAGE,900.0,EST,5000.0
1995-08-16,1995,1990,Finland,Russia,FIN,RUS,0.0,6.0,A,1,PRELIMINARY,GROUP_STAGE,14210.0,FIN,36251.0
1995-09-03,1995,1990,Croatia,Estonia,CRO,EST,7.0,1.0,H,1,PRELIMINARY,GROUP_STAGE,8653.0,CRO,25074.0
1995-09-03,1995,1990,Portugal,Northern Ireland,POR,NIR,1.0,1.0,D,1,PRELIMINARY,GROUP_STAGE,26780.0,POR,47327.0
1995-09-06,1995,1990,Netherlands,Belarus,NED,BLR,1.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,22500.0,NED,48100.0
1995-09-06,1995,1990,Poland,Romania,POL,ROU,0.0,0.0,D,1,PRELIMINARY,GROUP_STAGE,20000.0,POL,24563.0
1995-09-06,1995,1990,Spain,Cyprus,ESP,CYP,6.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,16150.0,ESP,19174.0
1995-09-06,1995,1990,Scotland,Finland,SCO,FIN,1.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,35018.0,SCO,51824.0
1995-09-06,1995,1990,France,Azerbaijan,FRA,AZE,10.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,13479.0,FRA,20433.0
1995-09-06,1995,1990,San Marino,Greece,SMR,GRE,0.0,4.0,A,1,PRELIMINARY,GROUP_STAGE,886.0,SMR,4798.0
1995-09-06,1995,1990,Wales,Moldova,WAL,MDA,1.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,6721.0,WAL,0.0
1995-09-06,1995,1990,Austria,Republic of Ireland,AUT,IRL,3.0,1.0,H,1,PRELIMINARY,GROUP_STAGE,24000.0,AUT,49898.0
1995-09-06,1995,1990,Italy,Slovenia,ITA,SVN,1.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,30000.0,ITA,25155.0
1995-09-06,1995,1990,Czechia,Norway,CZE,NOR,2.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,19450.0,CZE,18349.0
1995-09-06,1995,1990,Albania,Bulgaria,ALB,BUL,1.0,1.0,D,1,PRELIMINARY,GROUP_STAGE,6050.0,ALB,16147.0
1995-09-06,1995,1990,Luxembourg,Malta,LUX,MLT,1.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,4809.0,LUX,8022.0
1995-09-06,1995,1990,Lithuania,Ukraine,LTU,UKR,1.0,3.0,A,1,PRELIMINARY,GROUP_STAGE,6000.0,LTU,14970.0
1995-09-06,1995,1990,Latvia,Liechtenstein,LVA,LIE,1.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,3800.0,LVA,4041.0
1995-09-06,1995,1990,Slovakia,Israel,SVK,ISR,1.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,7810.0,SVK,0.0
1995-09-06,1995,1990,Faroe Islands,Russia,FRO,RUS,2.0,5.0,A,1,PRELIMINARY,GROUP_STAGE,1792.0,FRO,2000.0
1995-09-06,1995,1990,Belgium,Denmark,BEL,DEN,1.0,3.0,A,1,PRELIMINARY,GROUP_STAGE,31081.0,BEL,48693.0
1995-09-06,1995,1990,Türki̇ye,Hungary,TUR,HUN,2.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,25358.0,TUR,32086.0
1995-09-06,1995,1990,Germany,Georgia,GER,GEO,4.0,1.0,H,1,PRELIMINARY,GROUP_STAGE,40750.0,GER,43587.0
1995-09-06,1995,1990,FYR Macedonia,Armenia,MKD,ARM,1.0,2.0,A,1,PRELIMINARY,GROUP_STAGE,,MKD,32483.0
1995-09-06,1995,1990,Sweden,Switzerland,SWE,SUI,0.0,0.0,D,1,PRELIMINARY,GROUP_STAGE,40505.0,SWE,39705.0
1995-10-07,1995,1990,Bulgaria,Albania,BUL,ALB,3.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,25000.0,BUL,43230.0
1995-10-07,1995,1990,Armenia,Belgium,ARM,BEL,0.0,2.0,A,1,PRELIMINARY,GROUP_STAGE,1500.0,ARM,54208.0
1995-10-07,1995,1990,Belarus,Czechia,BLR,CZE,0.0,2.0,A,1,PRELIMINARY,GROUP_STAGE,9500.0,BLR,21491.0
1995-10-08,1995,1990,Germany,Moldova,GER,MDA,6.0,1.0,H,1,PRELIMINARY,GROUP_STAGE,18500.0,GER,30210.0
1995-10-08,1995,1990,Croatia,Italy,CRO,ITA,1.0,1.0,D,1,PRELIMINARY,GROUP_STAGE,30255.0,CRO,33987.0
1995-10-11,1995,1990,Malta,Netherlands,MLT,NED,0.0,4.0,A,1,PRELIMINARY,GROUP_STAGE,10502.0,MLT,16942.0
1995-10-11,1995,1990,San Marino,Faroe Islands,SMR,FRO,1.0,3.0,A,1,PRELIMINARY,GROUP_STAGE,928.0,SMR,4798.0
1995-10-11,1995,1990,Wales,Germany,WAL,GER,1.0,2.0,A,1,PRELIMINARY,GROUP_STAGE,27000.0,WAL,0.0
1995-10-11,1995,1990,Austria,Portugal,AUT,POR,1.0,1.0,D,1,PRELIMINARY,GROUP_STAGE,44000.0,AUT,49898.0
1995-10-11,1995,1990,Republic of Ireland,Latvia,IRL,LVA,2.0,1.0,H,1,PRELIMINARY,GROUP_STAGE,33500.0,IRL,23574.0
1995-10-11,1995,1990,Switzerland,Hungary,SUI,HUN,3.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,20000.0,SUI,15666.0
1995-10-11,1995,1990,Luxembourg,Belarus,LUX,BLR,0.0,0.0,D,1,PRELIMINARY,GROUP_STAGE,4200.0,LUX,8022.0
1995-10-11,1995,1990,Iceland,Türki̇ye,ISL,TUR,0.0,0.0,D,1,PRELIMINARY,GROUP_STAGE,2308.0,ISL,9767.0
1995-10-11,1995,1990,Russia,Greece,RUS,GRE,2.0,1.0,H,1,PRELIMINARY,GROUP_STAGE,19190.0,RUS,27320.0
1995-10-11,1995,1990,Slovenia,Ukraine,SVN,UKR,3.0,2.0,H,1,PRELIMINARY,GROUP_STAGE,2750.0,SVN,8107.0
1995-10-11,1995,1990,Cyprus,FYR Macedonia,CYP,MKD,1.0,1.0,D,1,PRELIMINARY,GROUP_STAGE,4513.0,CYP,13000.0
1995-10-11,1995,1990,Romania,France,ROU,FRA,1.0,3.0,A,1,PRELIMINARY,GROUP_STAGE,23200.0,ROU,28465.0
1995-10-11,1995,1990,Slovakia,Poland,SVK,POL,4.0,1.0,H,1,PRELIMINARY,GROUP_STAGE,11653.0,SVK,29887.0
1995-10-11,1995,1990,Lithuania,Estonia,LTU,EST,5.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,2500.0,LTU,14970.0
1995-10-11,1995,1990,Israel,Azerbaijan,ISR,AZE,2.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,7000.0,ISR,29120.0
1995-10-11,1995,1990,Georgia,Bulgaria,GEO,BUL,2.0,1.0,H,1,PRELIMINARY,GROUP_STAGE,45000.0,GEO,44000.0
1995-10-11,1995,1990,Liechtenstein,Northern Ireland,LIE,NIR,0.0,4.0,A,1,PRELIMINARY,GROUP_STAGE,1100.0,LIE,500.0
1995-10-11,1995,1990,Denmark,Spain,DEN,ESP,1.0,1.0,D,1,PRELIMINARY,GROUP_STAGE,40262.0,DEN,38052.0
1995-11-11,1995,1990,Hungary,Iceland,HUN,ISL,1.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,1139.0,HUN,5145.0
1995-11-11,1995,1990,Italy,Ukraine,ITA,UKR,3.0,1.0,H,1,PRELIMINARY,GROUP_STAGE,50000.0,ITA,58270.0
1995-11-12,1995,1990,Malta,Belarus,MLT,BLR,0.0,2.0,A,1,PRELIMINARY,GROUP_STAGE,3025.0,MLT,16942.0
1995-11-15,1995,1990,Portugal,Republic of Ireland,POR,IRL,3.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,71766.0,POR,71376.0
1995-11-15,1995,1990,Spain,FYR Macedonia,ESP,MKD,3.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,34000.0,ESP,33298.0
1995-11-15,1995,1990,Scotland,San Marino,SCO,SMR,5.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,29492.0,SCO,51824.0
1995-11-15,1995,1990,Northern Ireland,Austria,NIR,AUT,5.0,3.0,H,1,PRELIMINARY,GROUP_STAGE,8451.0,NIR,18434.0
1995-11-15,1995,1990,France,Israel,FRA,ISR,2.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,20822.0,FRA,21135.0
1995-11-15,1995,1990,Italy,Lithuania,ITA,LTU,4.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,30000.0,ITA,21515.0
1995-11-15,1995,1990,Slovenia,Croatia,SVN,CRO,1.0,2.0,A,1,PRELIMINARY,GROUP_STAGE,6800.0,SVN,8107.0
1995-11-15,1995,1990,Netherlands,Norway,NED,NOR,3.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,42325.0,NED,48100.0
1995-11-15,1995,1990,Czechia,Luxembourg,CZE,LUX,3.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,19540.0,CZE,18349.0
1995-11-15,1995,1990,Slovakia,Romania,SVK,ROU,0.0,2.0,A,1,PRELIMINARY,GROUP_STAGE,9676.0,SVK,0.0
1995-11-15,1995,1990,Denmark,Armenia,DEN,ARM,3.0,1.0,H,1,PRELIMINARY,GROUP_STAGE,40208.0,DEN,38052.0
1995-11-15,1995,1990,Sweden,Türki̇ye,SWE,TUR,2.0,2.0,D,1,PRELIMINARY,GROUP_STAGE,16238.0,SWE,35572.0
1995-11-15,1995,1990,Greece,Faroe Islands,GRE,FRO,5.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,9088.0,GRE,7056.0
1995-11-15,1995,1990,Cyprus,Belgium,CYP,BEL,1.0,1.0,D,1,PRELIMINARY,GROUP_STAGE,2021.0,CYP,13000.0
1995-11-15,1995,1990,Albania,Wales,ALB,WAL,1.0,1.0,D,1,PRELIMINARY,GROUP_STAGE,2100.0,ALB,16147.0
1995-11-15,1995,1990,Russia,Finland,RUS,FIN,3.0,1.0,H,1,PRELIMINARY,GROUP_STAGE,6000.0,RUS,81015.0
1995-11-15,1995,1990,Moldova,Georgia,MDA,GEO,3.0,2.0,H,1,PRELIMINARY,GROUP_STAGE,9000.0,MDA,7687.0
1995-11-15,1995,1990,Azerbaijan,Poland,AZE,POL,0.0,0.0,D,1,PRELIMINARY,GROUP_STAGE,200.0,TUR,24783.0
1995-11-15,1995,1990,Germany,Bulgaria,GER,BUL,3.0,1.0,H,1,PRELIMINARY,GROUP_STAGE,75841.0,GER,19708.0
1995-12-13,1995,1990,Republic of Ireland,Netherlands,IRL,NED,0.0,2.0,A,1,FINAL_TOURNAMENT_PLAY_OFF,SINGLE,40000.0,ENG,54022.0
1998-06-04,1998,1990,Estonia,Faroe Islands,EST,FRO,5.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,2500.0,EST,5000.0
1998-08-19,1998,1990,Bosnia and Herzegovina,Faroe Islands,BIH,FRO,1.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,20000.0,BIH,34700.0
1998-09-02,1998,1990,Romania,Liechtenstein,ROU,LIE,7.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,2830.0,ROU,28465.0
1998-09-05,1998,1990,Cyprus,Spain,CYP,ESP,3.0,2.0,H,1,PRELIMINARY,GROUP_STAGE,1876.0,CYP,9199.0
1998-09-05,1998,1990,Wales,Italy,WAL,ITA,0.0,2.0,A,1,PRELIMINARY,GROUP_STAGE,23160.0,ENG,54022.0
1998-09-05,1998,1990,Iceland,France,ISL,FRA,1.0,1.0,D,1,PRELIMINARY,GROUP_STAGE,10382.0,ISL,9767.0
1998-09-05,1998,1990,Bosnia and Herzegovina,Estonia,BIH,EST,1.0,1.0,D,1,PRELIMINARY,GROUP_STAGE,14750.0,BIH,34700.0
1998-09-05,1998,1990,Austria,Israel,AUT,ISR,1.0,1.0,D,1,PRELIMINARY,GROUP_STAGE,20000.0,AUT,49898.0
1998-09-05,1998,1990,Slovakia,Azerbaijan,SVK,AZE,3.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,3240.0,SVK,9000.0
1998-09-05,1998,1990,Belarus,Denmark,BLR,DEN,0.0,0.0,D,1,PRELIMINARY,GROUP_STAGE,32000.0,BLR,21491.0
1998-09-05,1998,1990,Georgia,Albania,GEO,ALB,1.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,25000.0,GEO,44000.0
1998-09-05,1998,1990,Sweden,England,SWE,ENG,2.0,1.0,H,1,PRELIMINARY,GROUP_STAGE,35394.0,SWE,35572.0
1998-09-05,1998,1990,Ukraine,Russia,UKR,RUS,3.0,2.0,H,1,PRELIMINARY,GROUP_STAGE,80000.0,UKR,68000.0
1998-09-05,1998,1990,Finland,Moldova,FIN,MDA,3.0,2.0,H,1,PRELIMINARY,GROUP_STAGE,18716.0,FIN,36251.0
1998-09-05,1998,1990,Republic of Ireland,Croatia,IRL,CRO,2.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,34000.0,IRL,23574.0
1998-09-05,1998,1990,Lithuania,Scotland,LTU,SCO,0.0,0.0,D,1,PRELIMINARY,GROUP_STAGE,5000.0,LTU,14970.0
1998-09-05,1998,1990,Armenia,Andorra,ARM,AND,3.0,1.0,H,1,PRELIMINARY,GROUP_STAGE,2000.0,ARM,54208.0
1998-09-05,1998,1990,Türki̇ye,Northern Ireland,TUR,NIR,3.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,19840.0,TUR,24098.0
1998-09-06,1998,1990,Hungary,Portugal,HUN,POR,1.0,3.0,A,1,PRELIMINARY,GROUP_STAGE,46500.0,HUN,25311.0
1998-09-06,1998,1990,FYR Macedonia,Malta,MKD,MLT,4.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,4000.0,MKD,32483.0
1998-09-06,1998,1990,Norway,Latvia,NOR,LVA,1.0,3.0,A,1,PRELIMINARY,GROUP_STAGE,11031.0,NOR,27184.0
1998-09-06,1998,1990,Faroe Islands,Czechia,FRO,CZE,0.0,1.0,A,1,PRELIMINARY,GROUP_STAGE,2589.0,FRO,2000.0
1998-09-06,1998,1990,Greece,Slovenia,GRE,SVN,2.0,2.0,D,1,PRELIMINARY,GROUP_STAGE,28904.0,GRE,68224.0
1998-09-06,1998,1990,Bulgaria,Poland,BUL,POL,0.0,3.0,A,1,PRELIMINARY,GROUP_STAGE,17100.0,BUL,19004.0
1998-10-10,1998,1990,Portugal,Romania,POR,ROU,0.0,1.0,A,1,PRELIMINARY,GROUP_STAGE,37354.0,POR,47327.0
1998-10-10,1998,1990,Italy,Switzerland,ITA,SUI,2.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,38000.0,ITA,25155.0
1998-10-10,1998,1990,San Marino,Israel,SMR,ISR,0.0,5.0,A,1,PRELIMINARY,GROUP_STAGE,872.0,SMR,4798.0
1998-10-10,1998,1990,Poland,Luxembourg,POL,LUX,3.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,8300.0,POL,30723.0
1998-10-10,1998,1990,Slovenia,Norway,SVN,NOR,1.0,2.0,A,1,PRELIMINARY,GROUP_STAGE,6200.0,SVN,8107.0
1998-10-10,1998,1990,Lithuania,Faroe Islands,LTU,FRO,0.0,0.0,D,1,PRELIMINARY,GROUP_STAGE,800.0,LTU,14970.0
1998-10-10,1998,1990,Türki̇ye,Germany,TUR,GER,1.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,17505.0,TUR,26371.0
1998-10-10,1998,1990,Cyprus,Austria,CYP,AUT,0.0,3.0,A,1,PRELIMINARY,GROUP_STAGE,5679.0,CYP,9199.0
1998-10-10,1998,1990,Denmark,Wales,DEN,WAL,1.0,2.0,A,1,PRELIMINARY,GROUP_STAGE,36000.0,DEN,38052.0
1998-10-10,1998,1990,Andorra,Ukraine,AND,UKR,0.0,2.0,A,1,PRELIMINARY,GROUP_STAGE,600.0,AND,1288.0
1998-10-10,1998,1990,Bosnia and Herzegovina,Czechia,BIH,CZE,1.0,3.0,A,1,PRELIMINARY,GROUP_STAGE,20000.0,BIH,34700.0
1998-10-10,1998,1990,Latvia,Georgia,LVA,GEO,1.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,3500.0,LVA,4041.0
1998-10-10,1998,1990,Liechtenstein,Slovakia,LIE,SVK,0.0,4.0,A,1,PRELIMINARY,GROUP_STAGE,1850.0,LIE,5749.0
1998-10-10,1998,1990,England,Bulgaria,ENG,BUL,0.0,0.0,D,1,PRELIMINARY,GROUP_STAGE,72974.0,ENG,78311.0
1998-10-10,1998,1990,Scotland,Estonia,SCO,EST,3.0,2.0,H,1,PRELIMINARY,GROUP_STAGE,16930.0,SCO,19852.0
1998-10-10,1998,1990,Northern Ireland,Finland,NIR,FIN,1.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,10002.0,NIR,18434.0
1998-10-10,1998,1990,Armenia,Iceland,ARM,ISL,0.0,0.0,D,1,PRELIMINARY,GROUP_STAGE,2000.0,ARM,54208.0
1998-10-10,1998,1990,Azerbaijan,Hungary,AZE,HUN,0.0,4.0,A,1,PRELIMINARY,GROUP_STAGE,11400.0,AZE,31200.0
1998-10-10,1998,1990,Russia,France,RUS,FRA,2.0,3.0,A,1,PRELIMINARY,GROUP_STAGE,30000.0,RUS,81015.0
